0-240
0.45559
0.0715
0.06359
0.05619
0.04853
0.04199
0.03762
0.03196
0.02709
0.02435
0.01975
0.0185
0.0155
0.01416
0.01078
0.0094
0.00825
0.007
0.00577
0.00528
0.0044
0.00349
0.00303
0.00252
0.00218
0.00216
0.00148
0.00131
0.00099
0.00087
0.00082
0.00056
0.00049
0.00052
0.00042
0.00037
0.00029
0.00013
0.00025
0.00016
0.00014
9.0e-5
8.0e-5
6.0e-5
4.0e-5
7.0e-5
5.0e-5
6.0e-5
2.0e-5
3.0e-5
2.0e-5
1.0e-5
1.0e-5
0.0
1.0e-5
1.0e-5
1.0e-5
0.0
0.0
1.0e-5
1.0e-5
0.0
0.0
0.0
1.0e-5
